(6004779768915753312, 14192639553190860886)
(2395854141943183541, 4819006485767916784)
(17761629015680555582, 13863438081734725716)
(4601847187261273982, 11466338820578944725)
(935230592149372198, 7513615975696613227)
(5711979902854318349, 14564573862978251865)
(8408085585087715010, 14249747982163450717)
(13425748130275051343, 6049738106754217351)
(595272811672707133, 8289700220846213070)
(14773795637901546062, 6506929471354870422)
(16069056158474189284, 1915068827080470619)
(18413756459382894790, 7983287250288266995)
(6091105102180663683, 5121273961355494963)
(7842445555989388676, 3431414060428153447)
(12771549300487583817, 18287253986990834728)
(12900961956455104828, 17836608376752320234)
(8267647464563949494, 2932132979750736869)
(15917699959983036643, 5327815942281339621)
(4515838436376262228, 10231333222257140366)
(4691127243598694748, 3488548602896762578)
(9655203185720253517, 8388084458894942283)
(9760031172938570150, 11897896601265803873)
(9642613503283336994, 14603559646354121179)
(17398300554261303391, 14787374055675289129)
(14887557372937416790, 3361139530808229415)
(10596216417622051695, 11380139001188597846)
(6770499388831284182, 12572612893128325864)
(9626117628022861156, 6932922818368901410)
(1034558772824113051, 9689609701605344055)
(4544312615240685493, 2363239736767323851)
(5967593029010014466, 2026206188530149412)
(10704093640013912113, 11895004583241996502)
(4330575663595710569, 15845188123164408199)
(3018025433718019096, 12239599255084013575)
(7406375244082105087, 15691113923130444586)
(14387353352357396587, 16541716898468350625)
(10213178655454198199, 3341589372038481541)
(1983217295230414938, 10736201122862405150)
(12359614354765374641, 5278114984927170272)
(10325647824280985483, 1718168893374817985)
(4153507366949237885, 8320729406093611290)
(15207353187181207519, 8689236460427601864)
(9448605051665289764, 13726775284683994033)
(18025680558200467525, 7994964303638860727)
(18371334082248176261, 11183466498789689130)
(1929577741207166395, 4205363177966144372)
(6203166931246921961, 12417221447473177279)
(2878125233992878108, 9346882324980828659)
(9406600608648940790, 6569294071282339456)
(13907833304689448609, 3950472582146763275)
(15308811733539555270, 9935938932992461592)
(2832684467125305639, 4695168753325430737)
(8443492904776391003, 4805699473977724178)
(4412671218950241282, 7723327259803623851)
(16253537348575069525, 15759659293717544358)
(16254074708740853276, 2226625334337002291)
(3908538561571952324, 4282046181554377636)
(4208495311112122678, 10775827473161295644)
(18405403534509236367, 4920537293002723247)
(8864691604256225308, 14458047019378928803)
(6342327434837025608, 12978977654851439095)
(17000656476955789316, 12468094562891890665)
(3281122412840993007, 15266253566091783496)
(1159194649632919795, 1242880690044300270)
(7821939739486001048, 15918161680944724340)
(15163230198455178219, 12585332663963723492)
(18207949818762751815, 9417283294762008437)
(2308170979739497498, 10555638219426372847)
(5766712026624667142, 4133527778543648520)
(2052864013709193660, 14525321318703820156)
(5348903317757409587, 12873707658400514577)
(17554854195498181438, 16090967371433015344)
(1400415853118355588, 17944289020224023983)
(7392974582287770778, 13969422901685234785)
(3720559527469291181, 15763040243588828715)
(6585125315022996544, 10675072864976926657)
(6241811730685550647, 14156459875345406877)
(15118425134508985703, 3275859935796364839)
(9867902265706747360, 2556024200276450372)
(12739333174702705256, 3166525430059862884)
(16131200945647110785, 3801444094968690710)
(557043894239097786, 554340177408647576)
(4451881941527542380, 4042101943649437394)
(3651044038874193802, 8565104392668498014)
(7480520584324658050, 1691673401933698144)
(9022990679343766031, 9530128211740157634)
(6563905286698648609, 10276923118591016568)
(16356173391384421903, 7641510965527250467)
(15468737535928793397, 9337332675227100794)
(5822533363808633943, 5140101394287159640)
(3339845097384002713, 13195993670222144566)
(11211587444663262240, 10395642281114144298)
(9773856450230569134, 4701250605271308850)
(7894755229437766740, 12430141771247578895)
(2180660050117071018, 5977245812425677374)
(14845261334468746466, 18082775507552662903)
(14884478507922755163, 1592675955252613869)
(16733287122660140041, 11064272603226268959)
(12925377994526023934, 12670049343181969898)
(8808858207471602006, 5546212992568386566)
(5123322808138286763, 8503108234700404048)
(1097706939758652708, 15797544325412206546)
(16733861389741616708, 6537805431876590309)
(7705289170509445821, 3039964104657553486)
(945408135182629340, 1964011619674777319)
(3196607423259305352, 3652319329223854162)
(5427323118079233646, 15741052805932687651)
(17875771926825378509, 10001258232990695984)
(3845478290371512300, 8918260652948971611)
(11972821393496183179, 2593748479429310727)
(12470607144690529182, 2077931009339466424)
(17234806115544107488, 1616425412652904228)
(17026219263740920265, 5928447388553977683)
(5423457820927720594, 2216608056934524740)
(964339074290540812, 16226940666662055670)
(3707019611294413833, 14461715506832533464)
(18415941551765464335, 11627044958764141377)
(4200684928793820895, 5168069271671337381)
(12709217669333602326, 12186197048046443574)
(11636787778091405291, 5438903249936878160)
(18009248237308321712, 9131454111281479316)
(6554400439002097703, 5572755809302863773)
(1967421853229649797, 12983100677705886797)
(10924268921230943757, 3011174478689523668)
(13773080743952447414, 6514032040679697248)
(15867745046466252849, 16407090278578691194)
(1520038143996060574, 4273978189459794204)
(16271540881139909073, 7894720808588385480)
(3776094950707502839, 4532388721855992368)
(7016060665611511981, 7507660240373524350)
(14631861452971518168, 7412343609864082883)
(11062671138628575985, 4701479843539679196)
(7771344858304624568, 6221853349445373989)
(5847095689333356397, 9852629422618020385)
(7288803147784615926, 12156670864522692775)
(5233658502310181723, 9874191248765264532)
(11095318853673319853, 17441975687924583941)
(4933859798636220968, 5456413512134876262)
(18081432285641837391, 16618927367983419653)
(16377446738850802182, 3651836147421186195)
(6309642869586405571, 16368146175714096587)
(5867397385337231215, 9858796037402867757)
(17828687436287081861, 13310097170987122251)
(15580289915699964312, 14129316534351815423)
(5481601492961326165, 7846739797363445096)
(10347609951117385037, 8149441939088523009)
(10799322005961727329, 8959172292719064939)
(10441555486632092736, 88973077064288197)
(15833548897569199350, 12322669452820034412)
(16886909657752444575, 17160149249455411589)
(3575573082749319610, 1224653601724962680)
(12496640576635760452, 7821344795263196645)
(8157390917566868068, 7776577147178778899)
(3493799719341435351, 6858942733064000861)
(358983096388354116, 9763264707971713558)
(17066881692095769193, 10610604258521632834)
(1206962077648413375, 9943866372314320778)
(13314352502692027372, 13097449871958742584)
(7063460529704429428, 8721548872715835237)
(15457284797437760357, 9919417226417816108)
(15619796265262333087, 5974990422968664918)
(3904169753146931713, 75366994940581878)
(1744786819529935689, 14219785975249819910)
(13988850911480569087, 14598150972415618443)
(9368702868453771715, 7394454178955505285)
(1264580650200153534, 6723246064138401063)
(6145099075626623460, 6138766860546854747)
(1868935158515840180, 3240210700568960536)
(15905436914089715848, 9468083279089719839)
(11119384216052896796, 8474360146332862573)
(6404956958512320084, 5558079933440420509)
(16905950204950046455, 15202337723476023413)
(17945434622775930082, 6472790739113223978)
(17829583259986297232, 17935168324022296026)
(3475681898132832632, 17053893181598975205)
(64314508792119904, 14955036139640679424)
(4577742844945626757, 2059568665091471854)
(14926862486354363316, 12423440038288613308)
(2846793497886087769, 6414151378504691635)
(5076260763909111941, 10808159229381508854)
(4141350762685961297, 10902064991596454993)
(13958515545654079234, 17370473365782504992)
(15138917275666005985, 17851528010669991937)
(16703668653866107535, 6916993712076791682)
(10841369719976424001, 698017248562039006)
(11165757013391485088, 641926223393135911)
(15336931563034013749, 4992641019063903662)
(18223556693102886965, 2921504091709422696)
(13699007377432266332, 7714881239360916903)
(578833678951246922, 10903696319273553277)
(3463711300298860246, 17673405389620025778)
(16179095146720545711, 7020619706091264962)
(13808535024588787047, 11382698056337085594)
(17414668008201677909, 14795070625226290208)
(16690936571590920951, 12583779855531973321)
(7184626530574686702, 17076361721754164382)
(8421433712385505686, 6110491963918402725)
(8512085907113326378, 9437874071599970316)
(15911906896044111775, 3676738545227582191)
(520887406874271097, 9764027084131578631)
(15191798336163642892, 7120615585686465796)
(10507261022310950959, 13838380432710829257)
(9059011621382516698, 5585606059891199449)
(14817273986046377723, 687478132382244869)
(2593364354684804823, 6210215413062798179)
(13569250737165705699, 15382172100311646145)
(16401701414365962135, 7154069764688696669)
(9831857019632063189, 5939082566836318469)
(3869921098025645724, 17893677853979998646)
(7485233005669074414, 12468570702095816222)
(6431888181698396817, 3826590075216131645)
(5009346640298244594, 15160117099183281538)
(3333669911944501296, 15544949316471800775)
(16472552918740763843, 12938578876041752381)
(1349078490374957308, 16166175889400056843)
(899130137769240824, 6449434642351536159)
(8155232959563734393, 3945409821184565401)
(7733218304881682225, 8254213340951450473)
(16873501293575947902, 6805637056895134539)
(15493710578863113478, 4322175538622611790)
(10754930561928263664, 3015935047724408998)
(12172663550541376148, 18283908134079393149)
(16507344245814324, 7740817333263384357)
(6378765029688798805, 15769915163262184236)
(2817001146383925510, 14263506580140566678)
(14432992728476058296, 8472898089116356994)
(13522751622983926777, 3843754855137626825)
(17451991686904908278, 8707705827563518990)
(8988372286908385283, 14191200172854365478)
(4061880943972481039, 7769697422124084222)
(12681093230131885803, 1337957892723918362)
(17067040889501048810, 5052263481150147155)
(16330741470608493278, 5186746396247892165)
(7281786285104060737, 8236228861466193174)
(10040727917001474049, 1413228012631093932)
(16305216166936714561, 13978226096259051071)
(10910516372303549793, 2952609778650101031)
(8658127665977613438, 1013006857887618713)
(3749679599212631104, 7340256306448733966)
(10210126100114297025, 12277267899607320416)
(10284642088622622383, 16288529259946012399)
(13813714703134545967, 3146326401121037359)
(3412864257114298103, 12606804409428743503)
(10587665612058744824, 3367790198131482727)
(10128177105492319594, 3668471609872854738)
(10787151463530877531, 16142939737110277546)
(14159009062513576626, 7391842052914947001)
(11426047670150702540, 8354165999102523440)
(12781585332933345267, 14136196162240282701)
(3604173635597778752, 17071818656560795903)
(7385749653508550247, 9864582333810154486)
(9280489272395163042, 16428430433543923150)
(8155944231097988224, 13906870714589114118)
(8954787024624463861, 7580944656107865602)
(18073454212290227981, 10784280263523465519)
(17149432556997172315, 11702760390334573280)
(14338623541851102552, 5255712471439314137)
(3497498148546699928, 1577900140535302231)
(13267580269831388713, 17621646212334459643)
(16598527945451511166, 10366176052966098238)
(18366785889705503374, 14760230536719815381)
(6546300170133287655, 11506949418759441357)
(6771519144264364415, 10244741784828446873)
(16009448440156525375, 10929439173644047575)
(12068859218487483190, 13953674623620661455)
(16418851718755157213, 5119769480918519113)
(9447691903786503037, 16795448725705541700)
(9304132987292543517, 13785346083383373705)
(2296060991347402887, 16793990404051649922)
(12471014710169401716, 15751665130326857644)
(15052823658917853654, 11527205459637425104)
(4116275844300266274, 14113940511389621990)
(17524625598403431121, 5009628055751504473)
(6903365629162138914, 13321900051737978381)
(14783420392486295161, 3778883210389732988)
(14724683238940591851, 1434468420799985879)
(13459428790879554560, 1164502354323490021)
(6544323354912581236, 18438500135547196441)
(12299652161201617230, 13122972670599779341)
(12609876244915769817, 9638423317201503670)
(5095182632160113630, 2615415061236393223)
(5437030443204389823, 12365123081708706386)
(2452181418149612310, 1997073784573251917)
(6772396734830793707, 11949993718955522759)
(15900231582529800505, 3983707387616500980)
(14442867732584111564, 8268814537528347787)
(10811014662504369029, 14478376835305230785)
(6898640546499054779, 5311267393487844975)
(6243693795202937574, 9869880850601345081)
(3343046944102983807, 14944672504811471918)
(2989998013903308913, 2839990445831673545)
(5620450105342544943, 9198375394640856206)
(18262721264515433384, 4021079943256448643)
(6730760080019662931, 9982069939285734790)
(14478268917765627814, 18423358692715744900)
(12709778363228897891, 12612574965155085878)
(16332031833710893861, 4050657051494923326)
(16984033337713453541, 12646042710830912717)
(14735655480382150631, 13862121440354357830)
(5215880815944188625, 16741357363354415029)
(16989544973166283334, 7753997986978415504)
(4702747724904225153, 7591527999687973622)
(1591147602413958619, 356625951599451511)
(14163805927436908493, 1259849321846144673)
(13142479278303999166, 1075202628974861922)
(1566927422489318772, 14144852803662954099)
(9230218514514612659, 3624768260826073029)
(17528425530404180414, 4201888373953436152)
(6446903115176817045, 14797457599894766718)
(2963189532364544674, 15283208006924935911)
(3021829337756273467, 14346813182608224480)
(16765948541066457066, 3420572907342021839)
(9662133872868725727, 5749926164786242262)
(4048755402782734029, 3121138498207359713)
(14123216436338980438, 10974703752055881540)
(6693398396750493843, 11829947614190124661)
(10451346712737009172, 18008952956306442661)
(5217114311563863690, 1194536947129036509)
(9455176661535884772, 299711902893113574)
(3439415187165764170, 9556045715103016670)
(7259340834966222937, 558563928807914401)
(2842177069575889512, 4687082822041862432)
(5758208495592923467, 16574482635186956674)
(11713675152902840773, 4791904072716675908)
(12570354988147727555, 5196605072400897269)
(9919292825074668623, 12095859772090922601)
(14736391165049818096, 13261970744900139146)
(6862831983714897241, 1529952127107673814)
(14738183521158703612, 5760650161476184569)
(5954982819782235093, 15613971422498284935)
(17301508030330734947, 5884994562980873268)
(17404457234380496537, 8188019306456493128)
(10921447513911127306, 2699487604691516900)
(18310970600921261726, 8499822734276908586)
(15429355310034174359, 12724707904009189719)
(16582846245309633123, 7665780484548475018)
(2178358345365717597, 3870232671081187228)
(15042149952861417668, 16257320229988607493)
(384682498419956851, 6219978833534696280)
(12287674890886218286, 10338966857677865847)
(11801999818960579603, 6032703897504196238)
(17524490762478566508, 2601479419303087681)
(284509274078974167, 311507189208906009)
(15263874690654003983, 4357025171348588962)
(13604410435684600842, 2149739856374616787)
(14443317720170457780, 10276910903954115236)
(6025929546209051820, 13619925388107081345)
(3718334984786005187, 3504210822605666833)
(11336541119478829907, 3751236998864461635)
(1797962104090792396, 12306480797731215341)
(1314355501614550720, 4964635122026970515)
(2735944456916206887, 7403939003597632785)
(1768593884890505134, 2933176404504500040)
(11664866948061400531, 4307134626056025291)
(463126900311185203, 17790698745535601767)
(5393058980259254507, 11967004711600618772)
(14470420201030605826, 13881118809688531192)
(7888618042425845014, 7426549981200721207)
(2613773359236912953, 14141238551528465023)
(6191222633450410471, 7909798596243249378)
(5214755243932726126, 7323876426942212533)
(8324798065100344835, 8562282016818793815)
(6065861640317673781, 13500246914994789219)
(7637381062053219861, 14086341841936651307)
(5979481922832992335, 10785854732197119723)
(9972289710595202621, 4959443547502852116)
(16768223370132418473, 1594996971909560029)
(1004100501668881018, 5999927952843024374)
(14024390206568448275, 16781340081125469433)
(18166658232007647882, 17889521378593254860)
(2018903811199841182, 4441268649651418998)
(15228446106983196554, 13772169610154904249)
(13742396842965253297, 1061856488035957286)
(6135557110386304401, 1465545280202986018)
(3809560486747878122, 18222780785631737480)
(3579512201509735738, 12238476320506188997)
(6862121656570871552, 17414826458989776372)
(11255085668716053695, 17111912962889592605)
(5729504570984402531, 1769387706525263531)
(2592916923848469022, 4541021757059907201)
(3448003937575374331, 15974396910925972603)
(1119866818311771873, 13376997015273870967)
(3388565859008562037, 12536608085919202089)
(10019618440160787438, 5885484434606821588)
(17136819169306820197, 910888891695004174)
(3482258791244255552, 13930537988486085431)
(17103060195669319504, 3937532380716308744)
(18356736756764863759, 3057127513390593108)
(7459245089974037173, 4896850654363733246)
(6726712543829982523, 1199281724745655931)
(6424849262268654666, 8153941725726856333)
(8218176908993482179, 17136698156571351571)
(18163003300070725545, 11088069489150391340)
(2289046090470039990, 18195448468143162529)
(437201782839196767, 14702503119458329114)
(15121975567902124237, 389968460026040474)
(11301742223283376637, 18347260434620819750)
(2793236731910013792, 12089631941231725855)
(7292568248737245169, 14055443079650841896)
(16184369276445993747, 12842107480847309477)
(18155286054070803504, 4907810681941394073)
(14172412909871028587, 7864150419931078519)
(841504733492968037, 17265086317439719868)
(10425594682108232887, 12114872550320846433)
(10876760744586075661, 12280357164174008912)
(1197149535525335548, 11160401610279820629)
(15184562664218030736, 16613122469016469479)
(12250950462537080881, 12786444194891151927)
(4489021427051040200, 2578857218613041026)
(12511299843447877075, 5354500223040647661)
(10607430264043249710, 1056958990503734411)
(9339244196436590606, 16672092227487600256)
(9059480401547620660, 2330777155658593474)
(5718799532276657358, 2203562466102477025)
(6048997788980142946, 12503990694359092001)
(9727276569393474596, 18309262494207518528)
(4689592507773482894, 5779978323808996571)
(668943983135261373, 10540270477131833809)
(6975561043059803522, 17326882162501445569)
(15416741193480230764, 2228167222750790218)
(4172651178600597670, 14821404760842848753)
(17464712305779451573, 5029847328057865812)
(14204961787748253521, 8573396654357727598)
(15065281414239036320, 7631507615533772924)
(15008041314866125247, 6416803246984463324)
(10041839845564715570, 9756808549681511161)
(12324369325748503182, 6914546724664821681)
(7828303676677421364, 10993551373854341797)
(4480168288450149461, 4354119325691268284)
(3150686522915807033, 4622633018153056375)
(16478118428819653334, 15697751905897153856)
(8454938980917674475, 1533145533004977650)
(17639423245210237963, 10395818523588911649)
(6935324225294329130, 18355748051070037083)
(2973520788786502549, 13753923818011872080)
(15192516586353830029, 2043417414925618589)
(10339337680167149681, 5705201332069430769)
(9335785891974428669, 11437234966767233826)
(11429433485570982298, 13427613418564809951)
(5172723523190889086, 9086799526403840154)
(17372160713097689435, 6394986882782515072)
(12685034679008286143, 13579692189633117789)
(3558230468410936820, 9762819322561619273)
(3638995149618132938, 9582273733250826677)
(9693618754334669004, 11121077897760032673)
(11372625886876139925, 11044492700446913803)
(16697902221929624036, 3098146911980824496)
(17493658456912443074, 17009551240737172741)
(5038023138763433415, 11691461643511627199)
(6348782225409440858, 13060798188908790185)
(17732594990887023917, 1840437113522137042)
(1908699206722143121, 267382961194978814)
(10952481781408772644, 15355319952517730505)
(4536722294948651974, 2885479087736974038)
(3264453568845476922, 15240478133476433185)
(6434218661038108719, 12152992625652663850)
(6173837523503529801, 244543022671973357)
(13508844803552982285, 1235044092553623382)
(11395125280269131096, 15446902598096040278)
(11342560461446529167, 17872635090566893001)
(3127879678778923448, 5369887117264473246)
(9989678287251127980, 10040878235581394966)
(17281677854463255045, 12481154552866467080)
(7863426708711625834, 1054867141844987906)
(4704779160090731587, 9594991389814957715)
(17482094323694219350, 2983127986002576809)
(5688952243452307927, 4570476952302218024)
(1804788369080211235, 13897382135272197965)
(9731646274563704659, 13226632914554800277)
(9442054113285136118, 15784073993615550585)
(13312904033202557433, 13677133794907420759)
(12770731377259837186, 289651603850025948)
(8343796807925248438, 11043593033777203004)
(18031613552862057238, 10277060322911924717)
(15160498157594301950, 14874902915405042782)
(16236035764765538844, 6881037954714234952)
(8927062088859716500, 5099758948727437984)
(12121181993235088391, 11829565082628144708)
(4610062007794526356, 873009364904763315)
(10958509033072909010, 2753726051530343146)
(11365112923583936421, 6545122968238349058)
(18176902246813592359, 18277428196287183142)
(5253538351226318115, 16476704438519820252)
(14708762922361200472, 8262975110968818951)
(4958345124287878531, 14140005163336537771)
(2330072840960980317, 13737745569528611681)
(11082665567915913734, 8996339937353741713)
(9649112265456320649, 2531071203162371578)
(1109909113274491927, 15248663731009519177)
(18036094981360231739, 10672697728427042133)
(18171079681402372205, 112709787941830751)
(7602376599993092171, 6606350266614837818)
(1440476467959340789, 10695080198776695063)
(118235984503374265, 4011808986170721611)
(10694110628134934007, 6691185521429201057)
(5469333181043149411, 9702517502557858849)
(5086049941845195630, 16912505923654748574)
(13531282267831860943, 8767312337103479777)
(6309449980505916334, 8925237800205685288)
(13822284284081497263, 3819676292844763233)
(449707021369818077, 7505891484564009453)
(9565763692581285801, 11058190612607822283)
(1402524106826199205, 18022247106644255766)
(18326733367133794274, 9003998918106873199)
(1008591174130455510, 11477632566642561624)
(922391681433607111, 13215036073879098271)
(13766787784023847827, 9207092201400418337)
(11073055070816906028, 14877071088197503741)
(3556381041256054990, 4596304895044082686)
(11802821424727932915, 8090881336913111719)
(10566433841636967752, 11802486587920007909)
(13006916001919805069, 2208580336381277848)
(127306132652296743, 14902325235138271852)
(11173288050355901260, 8407194633174678673)
(16845675022979832931, 16501882233948357964)
(936557701109163008, 12620635137145589869)
(16591707491409940934, 12522830179064268007)
(8212955514191819973, 7359233854665473948)
(9168294508532329299, 1441453416054083112)
(6503776678981387594, 12156124790065120365)
(12431465134310091724, 15392072345710841453)
(11579310890705897667, 16538753099555055844)
(14891713992192125121, 12678747857521068712)
(2485145308138452522, 14899340362656547028)
(11588304447426888379, 7673092254666465484)
(15539409586037675273, 904173550512004703)
(9292730136461725307, 4262262311044714200)
(16733356007276278646, 14624585520998225580)
(1571692088400777422, 10273802448962604795)
(10416436470934480885, 1827370706832261313)
(11847682383664544042, 1592097115580831876)
(6614198141702842286, 17141867024414946871)
(6476651666657433530, 3461055574327715924)
(18236112893366878010, 10535586102391522068)
(4312046236811093440, 5926991689370156118)
(335804815421193669, 4349708346887731942)
(8407907192580530065, 6117729614005657148)
(3610095818592565666, 15758115452544387814)
(7364623773797040989, 17353694967328529428)
(15130518884916315064, 1852148773325183955)
(15499261218706394166, 15077305588900414779)
(5587089218498117022, 12109485784688640231)
(14406934597728313812, 3592973834360946987)
(5589025449395831105, 12067446451295921291)
(18424989476159085535, 12476985557222708283)
(15506694889985046932, 6664161595056639711)
(10556750143583767770, 12129704391390418572)
(17349733354001829663, 13348125121720506031)
(4307029118839115081, 9364778951667947433)
(16053859736401188980, 13841154119648365984)
(318931484471181146, 1504737885133882250)
(16056232682341380153, 15233405830635597411)
(9603238626029060076, 2765718986512040056)
(4840600890899787350, 4074970956209957574)
(6512928849384392133, 12503613759321831644)
(2512697231486778736, 6349070911278706006)
(4809234840131720022, 5727402816559726866)
(10900411142160495623, 8940694897409908845)
(11643880405841540164, 6442043121676988211)
(6558380534025025179, 1170499505948368292)
(14635698569856659998, 11869335450536900611)
(3169925044765836310, 8288858874210005636)
(12693357746475573824, 278757776096037796)
(14491555290872541999, 11673659123725218019)
(3376189275764642135, 13224163381630688366)
(14730783930318167732, 5594465202714282543)
(9148105740206921025, 13897594130030083954)
(10709254297585438318, 17715632652690989464)
(12704410707874698211, 4778550703288931091)
(29117980445854618, 4690018947038298741)
(17808071650082983186, 16764185043127719138)
(8254597760466518944, 9006081565311474668)
(8851840343585538992, 17244559444743170542)
(15725987877834354264, 4902023560978615455)
(16269437197640142100, 7604367820047839805)
(7071847161097098087, 3216229708617523839)
(44377587789443323, 14284045497306145920)
(11546686394606047915, 8241670552975303480)
(331515253268144980, 13776933525870234826)
(10959214415868139146, 10462088297666874086)
(11928941259908412828, 12595308100563070135)
(5088275742259831285, 12997857925905589315)
(16202166358750660803, 8739644598525539312)
(18042199432511860844, 8808414762437020700)
(18335022497225850758, 1612692181186562846)
(2761086837083520021, 11167532332345245999)
(8749725299086648789, 282805777270678841)
(7239566101725693939, 13677739117290752950)
(17995843777415811051, 17536856641711833619)
(595647214167043171, 11477553983204476998)
(18338709698671770874, 16604110873421154708)
(2438734653987735242, 17050139004518027561)
(8337102214939681619, 211834626467514065)
(12518832892218466858, 238059515965716665)
(16475063668244590220, 3852506441723552752)
(3809384728301961461, 11074468167077033405)
(13331832512332440808, 13009492946736530749)
(12437248509389462813, 1546763942768042186)
(10605468278982664650, 3534994863086690165)
(12587528580682151187, 2797900565283307311)
(12208040565900503081, 7183784259691380210)
(2288049738912793180, 18275187620156100972)
(5875372762532951344, 9320460331683259463)
(10858981738706437707, 17086610235648571455)
(8855378995794027752, 10038663886388080735)
(13041468344699849719, 4149333089054054692)
(18435150206207727620, 12595738789518593650)
(7917856273232570021, 14621755818193742323)
(6043349711577444988, 5455573963905701033)
(12551613418027206737, 2828223652560008428)
(5006091440803095414, 7366537022457905269)
(11363023352311290161, 16499976878045675056)
(11402651247471298356, 4355467242839453923)
(9861819384093996750, 16132464439927422179)
(459105876021292004, 15367397928740403530)
(16919182110172002251, 17852729445310338105)
(10096360472517043198, 5706478185313614611)
(9367704284254836396, 18085030554232576097)
(15217735625007228525, 14285284261310376457)
(13507237377806374363, 6945547835085971218)
(10929171372447112982, 16306486176395781353)
(16196366991276955756, 5718033287014143114)
(243978507770894276, 3079545361864909442)
(15453069960110569943, 79475854931203703)
(12036309025155574256, 10463507118803117234)
(17246978634538594450, 9729443852464592096)
(8153708430674459384, 14434300952992640634)
(4203469876766957038, 8692831109498603604)
(315486782549344643, 7770875456009992390)
(3654260024672487244, 4272445473485346311)
(993448653190893709, 18410335823044171143)
(264716749046623670, 7936529613953685169)
(5486738158694412114, 7138930298724711108)
(10895885704021197771, 16854554767918479857)
(4293190463520863013, 11493068555572591294)
(5085195267270966831, 1663773429934395242)
(3381627296679452619, 12730629114478586127)
(13424790973180618534, 9024919464719662651)
(5869686256738862666, 9743683908819020850)
(11127681768856806188, 7165655407529511373)
(10461937161675468739, 8661312573450985788)
(11518040376999758864, 2719463631916060830)
(10488748989260255179, 1070771376778308216)
(17132187556788257452, 6894942229251515518)
(1043336214984124632, 8195189479289968196)
(199068582344525077, 8296646935348119219)
(293738220922976849, 5965724083647868596)
(1091204750180130007, 13157306755884826547)
(5775371174678909610, 14197601814399399440)
(13326018058869583449, 50600396613393449)
(9127995298043705258, 11936126142356886417)
(9771625153775738827, 3321114203325615133)
(9137540473506369859, 309010856726181747)
(12412687316018692916, 4388866264712652434)
(7363305233322870386, 9366331329615865810)
(11664087616541115457, 13919168593783253680)
(5353634505974351508, 9397217206553090888)
(10215310474268898868, 13812999439317650486)
(13907491858554596828, 11814890295462441810)
(13522205251876850856, 7795908890403479357)
(2390147014874334744, 15344973050754687545)
(522895319882253446, 5213238206888310083)
(9663986338045892294, 13372108228726877591)
(7886607268933634154, 8726918620538709981)
(3173307982594215185, 3210127485477049989)
(14226233397634337294, 6841397663227261385)
(3797213059630504999, 3462517300700652573)
(17583249515277392181, 4551525593477710764)
(15121202529347718256, 8462402187507506554)
(8599573175508528268, 447622285512122186)
(1742329379896068567, 11470308329350817260)
(17831816053669972856, 3824547424301739667)
(6725882755579478526, 9065882063595805035)
(10443899624570944973, 5399082522341461557)
(5735432300248132329, 12328811639606397430)
(12338900503866895064, 9772446899608656984)
(2249423497470224259, 6948604065669036622)
(4345757520386939868, 11301502869564944034)
(5201809645258780751, 5104886155444864172)
(117031614898270405, 10614330026125774844)
(12760127335600334109, 3067747087956997477)
(16783570445995219312, 2183020948553348749)
(422317975935366283, 9439645110961521986)
(1176009772771500405, 15414276463377054384)
(15818219617505536863, 2261999246968078240)
(14599646603072578748, 18113471485094547254)
(4721741468754887037, 13688509413868555554)
(14350757771364227187, 18035566634669489434)
(14171380584265213063, 1094138545224568391)
(2674638887963078704, 2618988150454667978)
(11322737132937705509, 12200143378315715864)
(10551704346741346332, 15317107262333971823)
(7979887921474394354, 16615521179331727111)
(5232491272634712569, 3929557988613359822)
(1149100606303122397, 14571819337217743533)
(17282759626651533680, 7724003446956774746)
(12035519244239404269, 11190262684084325307)
(9081888782349067987, 10198802338871707560)
(9829791574089325447, 4817771577809464217)
(8615581611814310726, 4101197777812009421)
(15910195229277841397, 5151261243080899367)
(13969454664389758965, 15083864803015275613)
(3501260439491374853, 17359930501166607447)
(14847495052469888633, 2201638695782328621)
(7158974097434374548, 1763053574525799131)
(9275557888004602404, 5938761919732682933)
(1972254038817967119, 4511051200453509147)
(173822837169971319, 15893337894650237001)
(10246324972893868957, 7069680881509062287)
(3619372705762239697, 922572017260621462)
(1496436352238427956, 6417222202891514910)
(12214498218986588437, 693255163801324593)
(3118576440094736049, 5402597320705096448)
(1596176550059883714, 3938756635853716267)
(16077686366411984838, 15569109758304293561)
(5081614380633123917, 1314281860920489628)
(6815137521985539696, 11700323169567573607)
(12693478418054236622, 12657173686604177029)
(6800962878625978608, 10165535494222950717)
(8818403033641884159, 16583697197741073709)
(15554665436001613780, 13599062620080363835)
(7935563585373547086, 5739356769468055679)
(2978419349373185039, 4485389151999748264)
(8573813042730425017, 7274977228119683979)
(15970425121002323115, 3902428223168352035)
(13350719071844701013, 16723137288520594392)
(18278256634023493564, 9078230708928596792)
(767838660693788827, 14027912815458462428)
(12514612250097489698, 3066049954879824769)
(189004040533671852, 1061601707378612013)
(14614221650877446742, 13472434911632189854)
(8062494734570363902, 16736051149898257303)
(6484902069532620681, 10447195774053103224)
(9262762435883708557, 11426734580471392981)
(12302487653340288686, 16384978235768676167)
(5396162784574583276, 14693235448748444300)
(4537413375375001641, 1212516903435191018)
(15582269787357232219, 481299728075112548)
(14194703612594989475, 4925078851515273384)
(3180250977853516717, 536901412256496082)
